TASK_ID,ONET_SOC_CODE,AI_EXPOSURE_SCORE,AUTOMATION_SCORE,AUGMENTATION_SCORE,CONFIDENCE,RATIONALE,REVIEW_STATUS,SCORING_RUN_ID,RUBRIC_VERSION,RUBRIC_HASH,PROMPT_VERSION,MODEL_ID,SCORED_AT,ERROR_MESSAGE
14731,15-1299.01,0.75,0.65,0.7,0.7,Backing up and modifying applications and data is scriptable digital work AI can largely automate under review.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12989,21-2021.00,0.3,0.1,0.35,0.55,Participating in denominational activities and interfaith outreach is fundamentally in-person relational work.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4568,39-9031.00,0.55,0.35,0.6,0.6,"Providing nutrition and lifestyle information is knowledge delivery AI does well, but in-person coaching trust matters.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
23895,53-7065.00,0.5,0.45,0.5,0.65,Keeping outgoing order records is automatable data entry embedded in a physical stocking and order-filling role.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
5083,39-2021.00,0.15,0.1,0.15,0.75,"Cleaning and disinfecting surgical equipment is a purely manual, physical act with negligible information component.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
11349,43-5052.00,0.2,0.15,0.2,0.75,Bundling mail for delivery is a manual sorting and handling task with only a thin sequencing edge.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
20399,19-4092.00,0.45,0.25,0.45,0.65,Documenting scenes with photo and video equipment mixes physical field work with digital capture; chain-of-custody caps it.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
19002,15-1231.00,0.7,0.5,0.7,0.65,"Network troubleshooting is diagnostic and log-based work AI strongly accelerates, with some hands-on and user contact.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
16343,17-2051.02,0.6,0.35,0.65,0.6,"Analyzing and recommending treatment methods is analytical work AI aids, but engineering accountability keeps humans leading.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
15675,11-3031.03,0.65,0.35,0.7,0.6,"Developing investment strategy is data-heavy analysis AI accelerates, but fiduciary accountability caps replacement.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14041,51-6021.00,0.15,0.1,0.15,0.75,Pushing and pulling irons to smooth garments is a purely manual dexterity act with no information component.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
775,43-6013.00,0.75,0.7,0.7,0.75,Scheduling and confirming appointments is structured clerical coordination AI can largely execute with light oversight.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
15254,33-3012.00,0.25,0.1,0.3,0.65,"Inspecting locks, bars, and gates is physical, safety-critical presence work with only a logging edge.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
22159,19-1031.00,0.6,0.35,0.65,0.6,"Compiling and interpreting biodata is data analysis AI supports strongly, with scientist judgment on determinations.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
11450,47-2011.00,0.25,0.1,0.3,0.65,Locating and marking reference points from blueprints is physical layout work; blueprint reading gives a modest digital edge.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
22986,33-2011.00,0.15,0.1,0.15,0.8,"Extinguishing flames with shovels and pumps is dangerous, embodied physical action AI cannot perform.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
7828,29-1221.00,0.5,0.3,0.6,0.6,"Referral decisions can be AI-suggested from records, but clinical judgment and physician accountability keep the human deciding.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
7830,29-1221.00,0.5,0.25,0.55,0.55,"Peer consultation is knowledge exchange AI can inform, but professional trust and accountability keep the physician central.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
23828,53-5021.00,0.25,0.15,0.3,0.6,"Patrolling and checking for pollutants is physical, in-person observation with only a reporting edge.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
5731,25-1031.00,0.55,0.35,0.6,0.6,"Grading written work is AI-assistable, but evaluating design studio work requires subjective expert judgment.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
2458,41-9022.00,0.6,0.35,0.65,0.6,"Advising on prices and legal matters is information-heavy work AI accelerates, but client trust and liability keep the agent leading.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1217,13-1121.00,0.6,0.5,0.6,0.65,"Maintaining event and financial records is largely automatable data work, tied to a coordination role AI cannot fully own.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18731,35-2021.00,0.2,0.1,0.2,0.8,"Washing, peeling, and cutting foods is a pure manual act with only a recipe or quantity lookup edge.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
9405,31-2012.00,0.3,0.15,0.35,0.6,Supervising patients through activities is in-person care and observation with only a light resource-suggestion edge.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
11530,47-2151.00,0.2,0.15,0.25,0.7,Checking slopes with levels or lasers is physical field measurement with only a conformance-check edge.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
22462,25-9042.00,0.25,0.15,0.3,0.65,Distributing and collecting tests is physical classroom logistics with only a thin tracking component.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
23287,43-4031.00,0.7,0.6,0.65,0.65,Maintaining office tracking systems for correspondence and follow-ups is standalone clerical work AI largely handles.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
7584,19-4013.00,0.25,0.15,0.3,0.6,"Mixing, blending, and cultivating ingredients is hands-on lab and production work with only a procedure-lookup edge.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21482,13-1199.07,0.6,0.3,0.65,0.6,"Assessing physical security threats is analytical work AI supports, but scoping judgment and site context keep the human leading.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
16618,17-3029.01,0.45,0.3,0.5,0.6,"Making radiographic images is physical equipment operation, while flaw interpretation is meaningfully AI-assisted.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18777,43-4121.00,0.65,0.55,0.6,0.65,"Checking prices, figuring costs, and preparing order forms is clerical procurement work AI can largely automate.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17577,33-9099.02,0.5,0.3,0.6,0.6,"Cross-department coordination is interpersonal at core, but AI can meaningfully draft materials, organize programs, and support investigations.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
13004,23-1022.00,0.4,0.2,0.5,0.7,Interviewing parties for a dispute hinges on human trust and real-time judgment; AI can prep questions and summarize but not conduct it.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14727,15-1254.00,0.7,0.5,0.8,0.7,"Researching, documenting, and comparing architecture options is largely digital analytical work AI accelerates, though engineers own the selection.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
9791,43-9111.00,0.8,0.7,0.8,0.8,"Compiling reports, charts, and interpretive summaries of data is near-pure information transformation AI already handles end to end.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
6931,29-1021.00,0.3,0.1,0.4,0.8,"Diagnosing and physically treating teeth is licensed, hands-on, high-stakes care; AI supports imaging and planning but cannot perform it.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4306,31-9096.00,0.3,0.2,0.4,0.7,Physically monitoring recovering animals is in-person observation; sensors and alerting add a modest digital edge to notification.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
2217,35-2021.00,0.2,0.1,0.1,0.9,Loading dishwashers is a purely physical manual act with essentially no information component.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14349,51-9031.00,0.4,0.3,0.4,0.6,"Marking and discarding defective items is hands-on sorting, though machine vision can meaningfully assist defect detection.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1482,17-3027.00,0.5,0.3,0.6,0.7,"Analyzing test results against specs is data work AI helps with, but physically modifying and adjusting equipment stays with the human.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
660,41-1011.00,0.3,0.1,0.4,0.7,Directing and supervising retail staff is fundamentally interpersonal leadership; AI aids scheduling and reporting only at the edges.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
11765,49-2098.00,0.3,0.2,0.4,0.7,Testing and repairing physical circuits and sensors is manual field work; AI supports diagnostics and spec lookup but not the wrenching.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17211,29-1229.05,0.5,0.2,0.6,0.6,"Teaching medical staff is interpersonal instruction, but AI can strongly assist preparing and personalizing training content.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
17165,29-1241.00,0.3,0.1,0.4,0.7,Collaborating with care teams is relationship- and judgment-driven; AI helps share information but not the human coordination itself.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
22276,19-4043.00,0.4,0.4,0.5,0.6,"Recording and compiling instrument readings is a real digital sub-step, though field instrument reading remains partly physical.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
3596,17-2171.00,0.7,0.5,0.7,0.7,"Simulating reservoir performance with computer models is computational analysis AI strongly accelerates, though engineers judge the results.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
10126,51-4031.00,0.2,0.2,0.2,0.8,Turning valves for coolant or airflow is a physical machine-tending act with only a thin sequencing edge for AI.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
12709,51-9198.00,0.2,0.15,0.1,0.8,Tying products into bundles is a purely manual physical task with negligible information content.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
16423,17-2141.02,0.7,0.5,0.8,0.7,"Preparing and presenting technical status reports is language- and data-heavy work AI drafts well, though the engineer owns delivery.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18379,29-1171.00,0.5,0.4,0.6,0.6,"Scheduling follow-ups is automatable logistics, but tying visit timing to clinical monitoring judgment keeps a nurse in the loop.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
7627,23-1021.00,0.7,0.3,0.7,0.7,"Determining liability from law, precedent, and evidence is analytical language work AI accelerates, but adjudicative accountability caps automation.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
23525,49-3023.00,0.2,0.1,0.3,0.8,Repairing and adjusting brakes is a hands-on mechanical task; AI aids only procedure lookup and diagnostics.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
9394,29-2091.00,0.4,0.2,0.5,0.5,Updating skills via conferences is human professional development; AI can summarize and curate learning material to support it.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
4087,29-1124.00,0.4,0.3,0.5,0.6,"Entering data and setting controls has an automatable digital edge, but operating radiation equipment and dosage carries physical high-stakes accountability.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
10361,51-4194.00,0.3,0.2,0.4,0.7,Inspecting dies with micrometers and loupes is manual precision measurement; machine vision offers a modest assistive edge.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
5270,11-9131.00,0.4,0.2,0.5,0.6,Selecting and training managers is interpersonal judgment and mentorship; AI supports training content and candidate screening only.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
2452,41-9022.00,0.4,0.2,0.5,0.6,Reviewing construction plans with clients is in-person advisory work; AI can help enumerate and explain options but the agent leads.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
16325,17-2051.02,0.6,0.4,0.7,0.7,"Reviewing and critiquing treatment-system designs is analytical document work AI aids, though engineering judgment and liability remain human.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
22929,33-1021.00,0.6,0.5,0.7,0.7,"Compiling records, forms, reports, and correspondence is clerical work AI handles well, though it is an ancillary duty in a supervisory role.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
22110,17-3031.00,0.6,0.5,0.7,0.7,Compiling database information to generate requested maps is largely digital data-and-GIS work AI strongly accelerates under review.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18081,47-4011.01,0.5,0.3,0.6,0.6,"Educating customers and answering efficiency questions is interpersonal, but AI can generate and deliver much of the informational content.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
926,51-8031.00,0.4,0.3,0.4,0.6,"Operating and adjusting treatment controls is monitored process work partly automatable via SCADA, but licensed physical oversight caps it.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
10024,51-2022.00,0.2,0.2,0.2,0.8,Positioning and aligning parts for assembly is manual dexterity work with only a thin digital edge.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
21063,25-2057.00,0.6,0.3,0.7,0.7,"Writing IEPs is document drafting AI can strongly copilot, but individualized judgment, legal compliance, and accountability keep the teacher responsible.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
1098,11-9051.00,0.2,0.1,0.2,0.8,Greeting and seating guests and presenting menus is in-person hospitality with essentially no digital leverage point.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
15695,11-3071.04,0.6,0.4,0.7,0.6,"Defining supply-chain performance metrics is analytical framework design AI can propose and calculate, though the manager sets priorities.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
2462,41-9022.00,0.6,0.4,0.6,0.6,"Contacting owners and advertising to solicit listings is outreach and marketing AI can draft and partly automate, though relationships still matter.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
22420,25-4022.00,0.7,0.5,0.7,0.6,"Locating unusual information in response to requests is core information-retrieval work AI does well, though tricky requests need librarian judgment.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
14923,47-2142.00,0.2,0.1,0.15,0.8,Stapling and tacking posters onto surfaces is a purely physical manual act with negligible information content.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
18321,29-1141.01,0.5,0.2,0.6,0.6,"Staying current via literature and colleagues is human professional learning, but AI can strongly accelerate finding and summarizing new evidence.",unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
9689,41-9031.00,0.3,0.2,0.4,0.7,Visiting buyers in person to demonstrate products is relationship-based field selling; AI supports pricing info and materials only.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
23393,45-2092.00,0.3,0.2,0.3,0.6,Inspecting plants and bud ties for quality is hands-on field judgment; machine vision offers a modest assistive edge.,unreviewed,calib_subagent_v2_b6a49483,v2,b6a49483,v1,claude-opus-4-8-subagent,,
